ANNEE;EDITION RENCONTRES TRANS MUSICALES ;ARTISTES;NOM SPECTACLE OU SOIREE;1ER PROJET ATM;1ERE DATE;1ERE SALLE;1ERE VILLE;2EME PROJET;2EME DATE;2EME SALLE;2EME VILLE;3EME PROJET;3EME DATE;3EME SALLE;3EME VILLE;4EME PROJET;4EME DATE;4EME SALLE;4EME VILLE;5EME PROJET;5EME DATE;5EME SALLE;5EME VILLE;ORIGINES PAYS 1;ORIGINES PAYS 2;ORIGINES PAYS 3;ORIGINES PAYS 4;ORIGINES VILLE 1;ORIGINES VILLE 2;ORIGINES VILLE 3;ORIGINES VILLE 4;ANNEE  DE FORMATION;1ère SORTIE DISCOGRAPHIQUE;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;El Vez;;;07/12/1990;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Mexique;;;;Etats-Unis;;Los Angeles;;1988;;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Euphoric Trapdoor Shoes;;;05/12/1990;Ubu;Rennes;;;;;;;;;;;;;;;;;France;;;;Laval;;;;;1989;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;FFF;;;08/12/1990;Ubu;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;1987;1990;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;French Lovers;;Bars en Trans;06/12/1990;Le Carmès;Rennes;;;;;;;;;;;;;;;;;France;;;;Aix-en-Provence;;;;;1992;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Havana 3 A.M.;;Bars en Trans;05/12/1990;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;1986;1991;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;I.A.M.;;Bars en Trans;09/12/1990;La CitÈ;Rennes;;;;;;;;;;;;;;;;;France;;;;Marseille;;;;1989;1989;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Kent;;;07/12/1990;Ubu;Rennes;;;;;;;;;;;;;;;;;France;;;;Lyon;;;;1982;1982;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Kid Frost;;;09/12/1990;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;Los Angeles;;;;1982;1990;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Kni Crik;;;07/12/1990;La CitÈ;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;1984;1987;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Les Cacahuètes Hurlantes;;Bars en Trans;09/12/1990;La Trinquette;Rennes;;;;;;;;;;;;;;;;;France;;;;Chinon;;;;;;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Les Coquines;;Bars en Trans;09/12/1990;Ubu;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;;;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Croaks;;Bars en Trans;05/12/1990;Ubu;Rennes;;;;;;;;;;;;;;;;;France;;;;Rouen;;;;;;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Les Loups;;;09/12/1990;Ubu;Rennes;;;;;;;;;;;;;;;;;France;;;;;;;;;1989;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Les Skippies;;;05/12/1990;Ubu;Rennes;;;;;;;;;;;;;;;;;France;;;;Rennes;;;;;1995;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Les SurgelÈs;;Bars en Trans;06/12/1990;Le Cactus;Rennes;;;;;;;;;;;;;;;;;France;;;;;;;;;;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Les TÈtines Noires;;Bars en Trans;06/12/1990;Ubu;Rennes;;;;;;;;;;;;;;;;;France;;;;RÈville;;;;1985;1990;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Luka Bloom;;Bars en Trans;07/12/1990;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Irlande;;;;Newbridge;;;;;1988;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Lydie Vendredi;;Bars en Trans;08/12/1990;Le Cactus;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;;;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Marcel Kanche;;Bars en Trans;05/12/1990;Le Cactus;Rennes;;;;;;;;;;;;;;;;;France;;;;Rouen;;;;1976;1992;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Pigalle;;Bars en Trans;06/12/1990;Ubu;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;1982;1986;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Ruben Guevara;Aztlan, Babylon, Rhythm and Blues;Bars en Trans;05/12/1990;FNAC;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;Los Angeles;;;;;1973;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Sam Amazon;;Bars en Trans;07/12/1990;Le Cotton;Rennes;;;;;;;;;;;;;;;;;France;;;;Rennes;;;;;;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Scatterbrain;;Bars en Trans;05/12/1990;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;New-York;;;;1989;1990;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Screaming Target;;;09/12/1990;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;1990;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Sex Tattoo;;Bars en Trans;09/12/1990;L'Inconnu;Rennes;;;;;;;;;;;;;;;;;France;;;;Rennes;;;;;;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Shredded Ermine's;;Bars en Trans;08/12/1990;L'Inconnu;Rennes;;;;;;;;;;;;;;;;;France;;;;Nevers;;;;1985;1987;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Silverfish;;Bars en Trans;07/12/1990;Ubu;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;1988;1989;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;The Soup Dragons;;Bars en Trans;06/12/1990;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Glasgow;;;;1985;1986;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Stepping Stones;;Bars en Trans;06/12/1990;L'Inconnu;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;;1990;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Stereo MC's;;Bars en Trans;05/12/1990;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;1985;1988;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Steve Jordan;;;08/12/1990;Salle Omnisports;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Liverpool;;;;1978;;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Stress;;;08/12/1990;Ubu;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;The LA's;;;06/12/1990;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Liverpool;;;;1983;1987;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;The Living;;;09/12/1990;Ubu;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Lunachicks;;;05/12/1990;Ubu;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;New-York;;;;1987;1989;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Rebirth Brass Band;;;08/12/1990;Salle Omnisports;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;La Nouvelle OrlÈans;;;;1982;1984;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;The Words;;Bars en Trans;05/12/1990;L'Aventure;Rennes;;;;;;;;;;;;;;;;;France;;;;Nancy;;;;;;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Tony Truant;;Bars en Trans;06/12/1990;Ubu;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;1980;1990;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Von Magnet;Computador;Bars en Trans;04/12/1990;Eglise du Vieux St-Etienne;Rennes;;;;;;;;;;;;;;;;;France;;;;Londres;;;;1985;1986;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;Woodentrucks;;Bars en Trans;07/12/1990;La Trinquette;Rennes;;;;;;;;;;;;;;;;;Belgique;;;;Bruxelles;;;;;;;;;;;
1990;12èmes Rencontres Trans Musicales de Rennes;World Party;;Bars en Trans;06/12/1990;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;1985;1986;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;24.7 Spyz;;;06/12/1989;Salle Omnisports;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;New-York;;;;1986;1989;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Anechoic Chamber;;Bars en Trans;09/12/1989;Com's;Rennes;;;;;;;;;;;;;;;;;France;;;;Strasbourg;;;;;1988;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Anna Palm;;;06/12/1989;Ubu;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;1988;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Barrence Whitfield & The Savages;;;06/12/1989;Salle Omnisports;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;Boston;;;;;1984;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Bo Diddley;;;06/12/1989;Salle Omnisports;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;Chicago;;;;1951;1959;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Borghesia;;;09/12/1989;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Yougoslavie;;;;Ljubljana;;;;1982;1985;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;C.C.C.P.;;;07/12/1989;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Italie;;;;Carpi;;;;1982;1986;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Chicco;;;06/12/1989;Salle Omnisports;Rennes;;;;;;;;;;;;;;;;;Afrique du Sud;;;;Soweto;;;;;1996;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Corman & Tuscadu;;;07/12/1989;Ubu;Rennes;;;;;;;;;;;;;;;;;France;;;;Nîmes;;;;;1988;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Coyote Pass;;;09/12/1989;Ubu;Rennes;;;;;;;;;;;;;;;;;France;;;;Brest;;;;1985;;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Einstürzende Neubauten;;;08/12/1989;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Allemagne;;;;Berlin;;;;1980;1980;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Elmer Food Beat;;Bars en Trans;07/12/1989;La Trinquette;Rennes;;;;;;;;;;;;;;;;;France;;;;Nantes;;;;1986;1990;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Foreign Affair;;;07/12/1989;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Israël;;;;Tel Aviv;;;;;1989;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;House Of Love;;;10/12/1989;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;1986;1987;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Izit;;;08/12/1989;Ubu;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;1989;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Jimmy Oihid;;;08/12/1989;La CitÈ;Rennes;;;;;;;;;;;;;;;;;AlgÈrie;France;;;Blida;Lyon;;;;1990;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;La Busqueda;;;08/12/1989;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Espagne;;;;Majorque;;;;1985;1988;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;La Place;;Bars en Trans;09/12/1989;L'Inconnu;Rennes;;;;;;;;;;;;;;;;;France;;;;;;;;;;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Le Cri de la Mouche;;;07/12/1989;La CitÈ;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;;1991;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Le Train Fantôme;;;09/12/1989;Ubu;Rennes;;;;;;;;;;;;;;;;;France;;;;Rennes;;;;1977;1991;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;L'Echo Raleur;;;06/12/1989;Place de la Mairie;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;;;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Lenny Kravitz;;;06/12/1989;Ubu;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;New-York;;;;1989;1989;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Les Casse Pieds;;Bars en Trans;08/12/1989;La Trinquette;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;1987;1991;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Les Maracas;;Bars en Trans;08/12/1989;Le Chatham;Rennes;;;;;;;;;;;;;;;;;France;;;;Montpellier;;;;;1990;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Les NaufragÈs;;Bars en Trans;07/12/1989;Le Cactus;Rennes;;;;;;;;;;;;;;;;;France;;;;Montpellier;;;;1986;1988;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Les Nus;;;09/12/1989;Ubu;Rennes;;;;;;;;;;;;;;;;;France;;;;Rennes;;;;1980;1982;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Les Soucoupes Violentes;;;07/12/1989;Ubu;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;1982;1984;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Les V.R.P.;;;09/12/1989;La CitÈ;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;1988;1989;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Merci Simka;;Bars en Trans;09/12/1989;La Trinquette;Rennes;;;;;;;;;;;;;;;;;France;;;;Rennes;;;;;1989;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Mojo Nixon & Skid Roper;;;08/12/1989;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;San Diego;;;;1985;1987;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Off The Wall;;Bars en Trans;07/12/1989;Le Cotton;Rennes;;;;;;;;;;;;;;;;;France;;;;Rennes;;;;;;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Onipa Nua;;;06/12/1989;Salle Omnisports;Rennes;;;;;;;;;;;;;;;;;Ghana;;;;Accra;;;;;1990;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Otis Grand & The Dance Kings;;;05/12/1989;Ubu;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;Oakland;;;;1963;1988;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Phillip Boa & The Voodoo Club ;;;10/12/1989;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Allemagne;;;;Dortmund;;;;1984;1984;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Richard Barone;;;07/12/1989;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;Tampa;;;;1980;1987;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Rory Mc Leod;;;09/12/1989;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;1985;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Royal Crescent Mob;;;10/12/1989;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;Colombus;;;;1985;1987;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Scieur Z;;Bars en Trans;09/12/1989;Le Cactus;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;;1987;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Sons of the Desert;;;07/12/1989;Ubu;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;1988;1992;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Sttellla;;Bars en Trans;06/12/1989;Le Carmès;Rennes;;;;;;;;;;;;;;;;;Belgique;;;;Bruxelles;;;;1975;1977;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;The Beatnigs;;;09/12/1989;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;San Francisco;;;;1987;1988;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;The Grief;;Bars en Trans;07/12/1989;L'Inconnu;Rennes;;;;;;;;;;;;;;;;;France;;;;Saint-Malo;;;;;1984;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;The Washington Squares;;;10/12/1989;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;New-York;;;;1983;1987;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Treponem Pal;;Bars en Trans;06/12/1989;L'Inconnu;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;1986;1989;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Urban Dance Squad;;;08/12/1989;Ubu;Rennes;;;;;;;;;;;;;;;;;Pays-Bas;;;;Utrecht;;;;1986;1989;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Verska Vis;;Bars en Trans;08/12/1989;La Trinquette;Rennes;;;;;;;;;;;;;;;;;France;;;;Rennes;;;;1986;1989;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Vibeke Hansen;Psycocandy in Killingstone;Bars en Trans;08/12/1989;La PÈniche;Rennes;;;;;;;;;;;;;;;;;Danemark;;;;Copenhague;;;;;;;;;;;
1989;11èmes Rencontres Trans Musicales de Rennes;Wroomble Experience;;Bars en Trans;08/12/1989;L'Inconnu;Rennes;;;;;;;;;;;;;;;;;France;;;;Nancy;;;;1987;1990;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Apple Mosaïc;;;02/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Bristol;;;;;1987;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Bel Canto;;;03/12/1988;Ubu;Rennes;;;;;;;;;;;;;;;;;Norvège;;;;Tromsø;;;;1986;1987;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Ben Vaughn Combo;;;03/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;Philadelphie;;;;1983;1985;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Certain General;;;03/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;New-York;;;;1980;1982;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Cheb Kader;;;04/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Maroc;France;;;Paris;;;;1982;1988;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Chico;;ApÈro'Trans;02/12/1988;Le Pub Gallery;Rennes;;;;;;;;;;;;;;;;;France;;;;Nancy;;;;1980;1986;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Christian Dargelos;;ApÈro'Trans;03/12/1988;Le Chatham;Rennes;;;;;;;;;;;;;;;;;France;;;;Rennes;;;;1977;1978;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Costes;;ApÈro'Trans;02/12/1988;Le Synthi;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;1985;1986;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Dominic Sonic;SoirÈe 10ème Anniversaire;;01/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;1979;1985;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Double Nelson;;ApÈro'Trans;30/11/1988;Le Pub Satori;Rennes;;;;;;;;;;;;;;;;;France;;;;Nancy;;;;;1986;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Forguette Mi Notte;;ApÈro'Trans;03/12/1988;Le Cactus;Rennes;;;;;;;;;;;;;;;;;France;;;;Tours;;;;1987;1991;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Georgie Fame and the Blue Flames;;;30/11/1988;L'Espace;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;1959;1964;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Heera;;;04/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Inde;Royaume-Uni;;;Londres;;;;1979;1988;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Hugo Largo;;;03/12/1988;Ubu;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;New-York;;;;1984;1988;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Implosion III;SoirÈe 10ème Anniversaire;;01/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;France;;;;Rennes;;;;;;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;James Taylor Quartet;;;30/11/1988;L'Espace;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Rochester;;;;1985;1987;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Joel Drouin & Little Bob;;;30/11/1988;L'Espace;Rennes;;;;;;;;;;;;;;;;;France;;;;Rouen;Le Havre;;;1981;1983;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Johan Asherton;;;02/12/1988;Ubu;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;;1984;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Kampec Dolores;;;03/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Hongrie;;;;Budapest;;;;1984;1988;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;La Mano Negra;;;02/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;1987;1987;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;La Muerte;;;02/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Belgique;;;;Bruxelles;;;;1984;1984;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Les Enfants Terribles;;ApÈro'Trans;01/12/1988;Le Piccadilly;Rennes;;;;;;;;;;;;;;;;;France;;;;Tours;;;;1985;;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Les Goulues;;ApÈro'Trans;02/12/1988;Le Cotton;Rennes;;;;;;;;;;;;;;;;;France;;;;Rennes;;;;;;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Les NÈgresses Vertes;;;04/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;1987;1988;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Litfiba;SoirÈe 10ème Anniversaire;;01/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Italie;;;;Florence;;;;1980;1983;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Loorie Petitgand;;ApÈro'Trans;03/12/1988;Le Piccadilly;Rennes;;;;;;;;;;;;;;;;;France;;;;Rennes;;;;;1985;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Marc Seberg;SoirÈe 10ème Anniversaire;;01/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;France;;;;Rennes;;;;1981;1983;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Michelle Shocked;;;02/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;Dallas;;;;1984;1986;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Mint Juleps;SoirÈe 10ème Anniversaire;;01/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;1987;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Mona Soyoc;SoirÈe 10ème Anniversaire;;01/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;France;;;;Nancy;;;;1980;1980;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Moondog;;;30/11/1988;ThÈâtre de la Ville;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;New-York;;;;;1949;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Picasso y los Simios;;ApÈro'Trans;30/11/1988;Le Scooter;Rennes;;;;;;;;;;;;;;;;;France;;;;Nantes;;;;1986;;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Ray Gelato's Giants of Jive;SoirÈe 10ème Anniversaire;;01/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;1979;1988;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Resistance;;ApÈro'Trans;01/12/1988;CafÈ des Beaux-Arts;Rennes;;;;;;;;;;;;;;;;;France;;;;Dijon;;;;;1986;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Robyn Hitchcock and the Egyptians;;;02/12/1988;Ubu;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;1976;1985;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;S.E. Rogie;;;04/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Sierra Leone;;;;Freetown;;;;1950's;1975;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Stephan Eicher;SoirÈe 10ème Anniversaire;;01/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Suisse;;;;Münchenbuchsee;;;;1979;1980;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Ted Milton;SoirÈe 10ème Anniversaire;;01/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;; Londres;;;;;1980;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Ted's Red;;ApÈro'Trans;01/12/1988;Le Cactus;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;;1988;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;The Shakers;;ApÈro'Trans;30/11/1988;Le Scopitone;Rennes;;;;;;;;;;;;;;;;;France;Royaume-Uni;;;Rennes;Londres;;;;;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;The Sugarcubes;;;04/12/1988;L'Espace;Rennes;;;;;;;;;;;;;;;;;Islande;;;;Reykjavik;;;;1986;1988;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;ThÈo Hakola;SoirÈe 10ème Anniversaire;;01/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;France;;;Spokane;Paris;;;1980;1982;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;World Domination Enterprises;;;03/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;1984;1985;;;;;;
1988;10èmes Rencontres Trans Musicales de Rennes;Yargo;SoirÈe 10ème Anniversaire;;01/12/1988;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Manchester;;;;;1987;;;;;;
